ID	pair	pairing_type	inter_vs_intra	dvh	D.line	D.generation	D.epd	D.colony	mmp	M.line	M.generation	M.epd	M.colony	rate	yield	source	used.model	picked.model	measure	avg.rate	sd.rate	avg.yield	sd.yield
92	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.016882089	0.525661444	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
93	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018617901	0.52721121	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
94	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020235309	0.517151296	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
95	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021140488	0.529072122	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
96	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018878549	0.523769683	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
116	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021439391	0.504512488	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
117	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.023125207	0.521524545	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
118	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021794649	0.514747083	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
119	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021410473	0.483337965	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
120	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021073484	0.49718583	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
121	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.028854314	0.492612792	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
122	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.025126362	0.510210654	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
123	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019958853	0.484661084	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
255	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022281118	0.435746428	Jess	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
256	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024887052	0.46756182	Jess	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
257	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02308789	0.426150255	Jess	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
258	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022990085	0.449411761	Jess	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
259	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02487724	0.454629502	Jess	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
260	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024709575	0.460925535	Jess	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
261	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021188242	0.45781787	Jess	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
262	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024405911	0.444203664	Jess	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
276	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022281118	0.435746428	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
277	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024887052	0.46756182	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
278	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02308789	0.426150255	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
279	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022990085	0.449411761	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
280	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02487724	0.454629502	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
281	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024709575	0.460925535	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
282	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021188242	0.45781787	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
283	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024405911	0.444203664	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
297	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017492033	0.439936765	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
298	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018675951	0.472142293	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
299	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.016816775	0.430715266	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
300	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.016082341	0.455086657	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
301	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020250945	0.458210515	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
302	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019405478	0.465068705	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
303	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020320098	0.460197181	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
304	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018795171	0.448023263	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
308	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017896024	0.43244442	Jess	gompertz.exp	gompertz.exp	OD600	0.017896024	NA	0.43244442	NA
322	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018680598	0.44200827	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
323	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020241074	0.474039006	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
324	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017839391	0.433126006	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
325	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017728094	0.456993954	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
326	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021465206	0.460185585	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
327	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020765311	0.467064404	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
328	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022320924	0.461838492	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
329	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020106194	0.449850357	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
343	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019188591	0.445768662	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
344	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020808528	0.480979207	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
345	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019819653	0.446036921	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
346	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019351229	0.461607355	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
347	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021237212	0.466883882	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
348	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020981228	0.472231955	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
349	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.041410395	0.473292741	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
350	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020550686	0.462194882	Jess	spline	spline	OD600	0.022883141	0.005494535	0.482361753	0.023240996
364	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022281118	0.435746428	nickrevived	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
365	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024887052	0.46756182	nickrevived	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
366	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02308789	0.426150255	nickrevived	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
367	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022990085	0.449411761	nickrevived	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
368	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02487724	0.454629502	nickrevived	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
369	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024709575	0.460925535	nickrevived	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
370	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021188242	0.45781787	nickrevived	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
371	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024405911	0.444203664	nickrevived	default	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
385	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022281118	0.435746428	nickrevived	richards	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
386	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024887052	0.46756182	nickrevived	richards	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
387	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02308789	0.426150255	nickrevived	richards	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
388	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022990085	0.449411761	nickrevived	richards	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
389	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02487724	0.454629502	nickrevived	richards	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
390	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024709575	0.460925535	nickrevived	richards	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
391	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021188242	0.45781787	nickrevived	richards	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
392	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024405911	0.444203664	nickrevived	richards	richards	OD600	0.023553389	0.001380548	0.449555854	0.013704412
406	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017492033	0.439936765	nickrevived	logistic	logistic	OD600	0.018479849	0.001558736	0.45367258	0.013542476
407	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018675951	0.472142293	nickrevived	logistic	logistic	OD600	0.018479849	0.001558736	0.45367258	0.013542476
408	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.016816775	0.430715266	nickrevived	logistic	logistic	OD600	0.018479849	0.001558736	0.45367258	0.013542476
409	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.016082341	0.455086657	nickrevived	logistic	logistic	OD600	0.018479849	0.001558736	0.45367258	0.013542476
410	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020250945	0.458210515	nickrevived	logistic	logistic	OD600	0.018479849	0.001558736	0.45367258	0.013542476
411	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019405478	0.465068705	nickrevived	logistic	logistic	OD600	0.018479849	0.001558736	0.45367258	0.013542476
412	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020320098	0.460197181	nickrevived	logistic	logistic	OD600	0.018479849	0.001558736	0.45367258	0.013542476
413	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018795171	0.448023263	nickrevived	logistic	logistic	OD600	0.018479849	0.001558736	0.45367258	0.013542476
417	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017896024	0.43244442	nickrevived	gompertz.exp	gompertz.exp	OD600	0.017896024	NA	0.43244442	NA
431	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018680598	0.44200827	nickrevived	gompertz	gompertz	OD600	0.019893349	0.00167623	0.455638259	0.013396061
432	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020241074	0.474039006	nickrevived	gompertz	gompertz	OD600	0.019893349	0.00167623	0.455638259	0.013396061
433	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017839391	0.433126006	nickrevived	gompertz	gompertz	OD600	0.019893349	0.00167623	0.455638259	0.013396061
434	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017728094	0.456993954	nickrevived	gompertz	gompertz	OD600	0.019893349	0.00167623	0.455638259	0.013396061
435	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021465206	0.460185585	nickrevived	gompertz	gompertz	OD600	0.019893349	0.00167623	0.455638259	0.013396061
436	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020765311	0.467064404	nickrevived	gompertz	gompertz	OD600	0.019893349	0.00167623	0.455638259	0.013396061
437	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022320924	0.461838492	nickrevived	gompertz	gompertz	OD600	0.019893349	0.00167623	0.455638259	0.013396061
438	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020106194	0.449850357	nickrevived	gompertz	gompertz	OD600	0.019893349	0.00167623	0.455638259	0.013396061
452	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019188591	0.445768662	nickrevived	spline	spline	OD600	0.02291844	0.007510269	0.463624451	0.01261314
453	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020808528	0.480979207	nickrevived	spline	spline	OD600	0.02291844	0.007510269	0.463624451	0.01261314
454	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019819653	0.446036921	nickrevived	spline	spline	OD600	0.02291844	0.007510269	0.463624451	0.01261314
455	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019351229	0.461607355	nickrevived	spline	spline	OD600	0.02291844	0.007510269	0.463624451	0.01261314
456	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021237212	0.466883882	nickrevived	spline	spline	OD600	0.02291844	0.007510269	0.463624451	0.01261314
457	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020981228	0.472231955	nickrevived	spline	spline	OD600	0.02291844	0.007510269	0.463624451	0.01261314
458	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.041410395	0.473292741	nickrevived	spline	spline	OD600	0.02291844	0.007510269	0.463624451	0.01261314
459	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020550686	0.462194882	nickrevived	spline	spline	OD600	0.02291844	0.007510269	0.463624451	0.01261314
602	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.012026086	0.347523778	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
603	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010994813	0.326151969	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
604	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010945803	0.356805059	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
605	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.011431902	0.345153511	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
606	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010809292	0.322633951	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
607	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.009704074	0.347039013	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
608	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.0103493	0.315616326	Jess	logistic	logistic	OD600	0.009677761	0.001034714	0.352445647	0.029948176
616	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.012026086	0.347523778	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
